nome,link,pdf_link
ADI 1621,https://jurisprudencia.stf.jus.br/pages/search/sjur18222/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1621&classe=ADI
ADI 861,https://jurisprudencia.stf.jus.br/pages/search/sjur425979/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752869001
ADI 4504,https://jurisprudencia.stf.jus.br/pages/search/sjur414602/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751355430
ADI 374,https://jurisprudencia.stf.jus.br/pages/search/sjur273399/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6555584
ADI 5499,https://jurisprudencia.stf.jus.br/pages/search/sjur411805/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750982902
ADI 3330,https://jurisprudencia.stf.jus.br/pages/search/sjur226811/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=3530112
ADI 5908,https://jurisprudencia.stf.jus.br/pages/search/sjur416172/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751544359
ADI 2020,https://jurisprudencia.stf.jus.br/pages/search/sjur96473/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2020&classe=ADI
ADI 2866,https://jurisprudencia.stf.jus.br/pages/search/sjur180277/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2866&classe=ADI
ADI 1476,https://jurisprudencia.stf.jus.br/pages/search/sjur389326/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748097374
ADI 5774,https://jurisprudencia.stf.jus.br/pages/search/sjur412249/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751044407
ADI 5569,https://jurisprudencia.stf.jus.br/pages/search/sjur368585/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12983331
ADI 4707,https://jurisprudencia.stf.jus.br/pages/search/sjur372385/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13501748
ADI 5483,https://jurisprudencia.stf.jus.br/pages/search/sjur420795/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752292902
ADI 5857,https://jurisprudencia.stf.jus.br/pages/search/sjur414017/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751257525
ADI 5332,https://jurisprudencia.stf.jus.br/pages/search/sjur371890/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13413718
ADI 5142,https://jurisprudencia.stf.jus.br/pages/search/sjur410319/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750738483
ADI 4345,https://jurisprudencia.stf.jus.br/pages/search/sjur406743/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750181498
ADI 2266,https://jurisprudencia.stf.jus.br/pages/search/sjur413025/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751151461
ADI 791,https://jurisprudencia.stf.jus.br/pages/search/sjur118114/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=791&classe=ADI
ADI 3221,https://jurisprudencia.stf.jus.br/pages/search/sjur389911/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748085937
ADI 5121,https://jurisprudencia.stf.jus.br/pages/search/sjur410736/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833028
ADI 2827,https://jurisprudencia.stf.jus.br/pages/search/sjur190382/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2827&classe=ADI
ADI 4696,https://jurisprudencia.stf.jus.br/pages/search/sjur373490/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13596068
ADI 5838,https://jurisprudencia.stf.jus.br/pages/search/sjur416568/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751580088
ADI 2396,https://jurisprudencia.stf.jus.br/pages/search/sjur97762/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2396&classe=ADI
ADI 1240,https://jurisprudencia.stf.jus.br/pages/search/sjur407014/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750208714
ADI 5876,https://jurisprudencia.stf.jus.br/pages/search/sjur410331/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750738515
ADI 3984,https://jurisprudencia.stf.jus.br/pages/search/sjur411451/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750922213
ADI 6087,https://jurisprudencia.stf.jus.br/pages/search/sjur411444/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750920978
ADI 2705,https://jurisprudencia.stf.jus.br/pages/search/sjur96407/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2705&classe=ADI
ADI 1269,https://jurisprudencia.stf.jus.br/pages/search/sjur389436/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748052208
ADI 3779,https://jurisprudencia.stf.jus.br/pages/search/sjur416165/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751544351
ADI 1345,https://jurisprudencia.stf.jus.br/pages/search/sjur97486/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1345&classe=ADI
ADI 1670,https://jurisprudencia.stf.jus.br/pages/search/sjur98625/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1670&classe=ADI
ADI 4539,https://jurisprudencia.stf.jus.br/pages/search/sjur415849/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751490300
ADI 1977,https://jurisprudencia.stf.jus.br/pages/search/sjur96967/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1977&classe=ADI
ADI 4898,https://jurisprudencia.stf.jus.br/pages/search/sjur413423/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751198608
ADI 3866,https://jurisprudencia.stf.jus.br/pages/search/sjur410730/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833022
ADI 1202,https://jurisprudencia.stf.jus.br/pages/search/sjur389425/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748052605
ADI 5566,https://jurisprudencia.stf.jus.br/pages/search/sjur394145/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748624920
ADI 2681,https://jurisprudencia.stf.jus.br/pages/search/sjur389435/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748052179
ADI 4156,https://jurisprudencia.stf.jus.br/pages/search/sjur416564/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751580084
ADI 2354,https://jurisprudencia.stf.jus.br/pages/search/sjur416164/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751544350
ADI 854,https://jurisprudencia.stf.jus.br/pages/search/sjur399785/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749358192
ADI 2743,https://jurisprudencia.stf.jus.br/pages/search/sjur389423/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748052315
ADI 2715,https://jurisprudencia.stf.jus.br/pages/search/sjur389422/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748052266
ADI 5568,https://jurisprudencia.stf.jus.br/pages/search/sjur413029/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751151466
ADI 5521,https://jurisprudencia.stf.jus.br/pages/search/sjur404266/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749890686
ADI 4409,https://jurisprudencia.stf.jus.br/pages/search/sjur393208/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748482149
ADI 4021,https://jurisprudencia.stf.jus.br/pages/search/sjur413923/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751246398
ADI 4985,https://jurisprudencia.stf.jus.br/pages/search/sjur416565/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751580085
ADI 4724,https://jurisprudencia.stf.jus.br/pages/search/sjur389438/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748052286
ADI 4879,https://jurisprudencia.stf.jus.br/pages/search/sjur372384/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13501744
ADI 5290,https://jurisprudencia.stf.jus.br/pages/search/sjur416566/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751580086
ADI 2442,https://jurisprudencia.stf.jus.br/pages/search/sjur399206/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749297526
ADI 5792,https://jurisprudencia.stf.jus.br/pages/search/sjur414212/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751286341
ADI 5949,https://jurisprudencia.stf.jus.br/pages/search/sjur414607/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751355435
ADI 2072,https://jurisprudencia.stf.jus.br/pages/search/sjur293791/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7906825
ADI 5323,https://jurisprudencia.stf.jus.br/pages/search/sjur403024/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749728573
ADI 2364,https://jurisprudencia.stf.jus.br/pages/search/sjur399208/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749298313
ADI 3156,https://jurisprudencia.stf.jus.br/pages/search/sjur390057/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748122373
ADI 2405,https://jurisprudencia.stf.jus.br/pages/search/sjur412242/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751044400
ADI 4907,https://jurisprudencia.stf.jus.br/pages/search/sjur420086/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752170241
ADI 5832,https://jurisprudencia.stf.jus.br/pages/search/sjur393466/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748530458
ADI 3944,https://jurisprudencia.stf.jus.br/pages/search/sjur182553/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3944&classe=ADI
ADI 5262,https://jurisprudencia.stf.jus.br/pages/search/sjur408862/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750565615
ADI 3463,https://jurisprudencia.stf.jus.br/pages/search/sjur210217/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=2147881
ADI 5786,https://jurisprudencia.stf.jus.br/pages/search/sjur411765/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750960585
ADI 4977,https://jurisprudencia.stf.jus.br/pages/search/sjur406745/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750182337
ADI 5520,https://jurisprudencia.stf.jus.br/pages/search/sjur411338/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750907230
ADI 1809,https://jurisprudencia.stf.jus.br/pages/search/sjur371551/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13308187
ADI 3072,https://jurisprudencia.stf.jus.br/pages/search/sjur408566/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750531949
ADI 4306,https://jurisprudencia.stf.jus.br/pages/search/sjur419155/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752030324
ADI 3995,https://jurisprudencia.stf.jus.br/pages/search/sjur399088/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749267870
ADI 5700,https://jurisprudencia.stf.jus.br/pages/search/sjur410327/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750738491
ADI 4758,https://jurisprudencia.stf.jus.br/pages/search/sjur420064/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752157336
ADI 4948,https://jurisprudencia.stf.jus.br/pages/search/sjur282785/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7086601
ADI 6149,https://jurisprudencia.stf.jus.br/pages/search/sjur417426/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751676428
ADI 4401,https://jurisprudencia.stf.jus.br/pages/search/sjur415848/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751490299
ADI 5467,https://jurisprudencia.stf.jus.br/pages/search/sjur410739/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833031
ADI 2823,https://jurisprudencia.stf.jus.br/pages/search/sjur398262/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749149144
ADI 5776,https://jurisprudencia.stf.jus.br/pages/search/sjur401214/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749507441
ADI 3500,https://jurisprudencia.stf.jus.br/pages/search/sjur393464/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748531540
ADI 2461,https://jurisprudencia.stf.jus.br/pages/search/sjur93149/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2461&classe=ADI
ADI 1351,https://jurisprudencia.stf.jus.br/pages/search/sjur90910/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1351&classe=ADI
ADI 4088,https://jurisprudencia.stf.jus.br/pages/search/sjur410198/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750741043
ADI 2905,https://jurisprudencia.stf.jus.br/pages/search/sjur379701/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14276103
ADI 1197,https://jurisprudencia.stf.jus.br/pages/search/sjur368511/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12977109
ADI 5799,https://jurisprudencia.stf.jus.br/pages/search/sjur413031/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751151468
ADI 4512,https://jurisprudencia.stf.jus.br/pages/search/sjur406042/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750114863
ADI 5275,https://jurisprudencia.stf.jus.br/pages/search/sjur393476/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748531093
ADI 105,https://jurisprudencia.stf.jus.br/pages/search/sjur389982/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748111417
ADI 4138,https://jurisprudencia.stf.jus.br/pages/search/sjur399204/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749297560
ADI 1050,https://jurisprudencia.stf.jus.br/pages/search/sjur389424/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748052387
ADI 2663,https://jurisprudencia.stf.jus.br/pages/search/sjur368372/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12965010
ADI 6059,https://jurisprudencia.stf.jus.br/pages/search/sjur413038/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751151475
ADI 3786,https://jurisprudencia.stf.jus.br/pages/search/sjur417406/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751679854
ADI 3419,https://jurisprudencia.stf.jus.br/pages/search/sjur417384/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751661301
ADI 4143,https://jurisprudencia.stf.jus.br/pages/search/sjur410182/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750738728
ADI 6012,https://jurisprudencia.stf.jus.br/pages/search/sjur413036/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751151473
ADI 4715,https://jurisprudencia.stf.jus.br/pages/search/sjur393490/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748530982
ADI 3796,https://jurisprudencia.stf.jus.br/pages/search/sjur370668/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13194050
ADI 2357,https://jurisprudencia.stf.jus.br/pages/search/sjur410727/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833019
ADI 4818,https://jurisprudencia.stf.jus.br/pages/search/sjur420066/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752156435
ADI 246,https://jurisprudencia.stf.jus.br/pages/search/sjur95152/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=246&classe=ADI
ADI 4861,https://jurisprudencia.stf.jus.br/pages/search/sjur370635/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13265367
ADI 553,https://jurisprudencia.stf.jus.br/pages/search/sjur398272/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749147639
ADI 2755,https://jurisprudencia.stf.jus.br/pages/search/sjur286473/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7343234
ADI 955,https://jurisprudencia.stf.jus.br/pages/search/sjur7927/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=955&classe=ADI
ADI 4562,https://jurisprudencia.stf.jus.br/pages/search/sjur399207/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749297595
ADI 2995,https://jurisprudencia.stf.jus.br/pages/search/sjur89424/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2995&classe=ADI
ADI 4884,https://jurisprudencia.stf.jus.br/pages/search/sjur368514/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12977107
ADI 4908,https://jurisprudencia.stf.jus.br/pages/search/sjur403023/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749728457
ADI 2127,https://jurisprudencia.stf.jus.br/pages/search/sjur403043/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749742653
ADI 4740,https://jurisprudencia.stf.jus.br/pages/search/sjur420065/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752156429
ADI 2934,https://jurisprudencia.stf.jus.br/pages/search/sjur417383/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751661300
ADI 3077,https://jurisprudencia.stf.jus.br/pages/search/sjur370653/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13189634
ADI 5260,https://jurisprudencia.stf.jus.br/pages/search/sjur393474/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748530985
ADI 5745,https://jurisprudencia.stf.jus.br/pages/search/sjur410722/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750828237
ADI 469,https://jurisprudencia.stf.jus.br/pages/search/sjur370103/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13109061
ADI 5352,https://jurisprudencia.stf.jus.br/pages/search/sjur395696/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748774559
ADI 5855,https://jurisprudencia.stf.jus.br/pages/search/sjur411547/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750950380
ADI 5696,https://jurisprudencia.stf.jus.br/pages/search/sjur414605/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751355433
ADI 5077,https://jurisprudencia.stf.jus.br/pages/search/sjur395007/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748710834
ADI 5346,https://jurisprudencia.stf.jus.br/pages/search/sjur414366/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751318190
ADI 2811,https://jurisprudencia.stf.jus.br/pages/search/sjur414535/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751330939
ADI 5653,https://jurisprudencia.stf.jus.br/pages/search/sjur411811/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750983930
ADI 750,https://jurisprudencia.stf.jus.br/pages/search/sjur381583/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14474950
ADI 5916,https://jurisprudencia.stf.jus.br/pages/search/sjur405182/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750027940
ADI 4913,https://jurisprudencia.stf.jus.br/pages/search/sjur388781/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=747936004
ADI 5184,https://jurisprudencia.stf.jus.br/pages/search/sjur410737/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833029
ADI 3835,https://jurisprudencia.stf.jus.br/pages/search/sjur370965/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13269288
ADI 5409,https://jurisprudencia.stf.jus.br/pages/search/sjur418762/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751972001
ADI 4748,https://jurisprudencia.stf.jus.br/pages/search/sjur411803/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750982805
ADI 4717,https://jurisprudencia.stf.jus.br/pages/search/sjur398386/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749158743
ADI 3456,https://jurisprudencia.stf.jus.br/pages/search/sjur410191/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750739892
ADI 3662,https://jurisprudencia.stf.jus.br/pages/search/sjur384075/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14713432
ADI 1660,https://jurisprudencia.stf.jus.br/pages/search/sjur93263/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1660&classe=ADI
ADI 5103,https://jurisprudencia.stf.jus.br/pages/search/sjur384033/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14713098
ADI 5536,https://jurisprudencia.stf.jus.br/pages/search/sjur411761/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750960547
ADI 4449,https://jurisprudencia.stf.jus.br/pages/search/sjur407556/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750296838
ADI 1802,https://jurisprudencia.stf.jus.br/pages/search/sjur384344/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14751409
ADI 3189,https://jurisprudencia.stf.jus.br/pages/search/sjur89316/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3189&classe=ADI
ADI 3415,https://jurisprudencia.stf.jus.br/pages/search/sjur333136/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9975219
ADI 3534,https://jurisprudencia.stf.jus.br/pages/search/sjur413766/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751232136
ADI 4991,https://jurisprudencia.stf.jus.br/pages/search/sjur419156/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752030446
ADI 5310,https://jurisprudencia.stf.jus.br/pages/search/sjur375004/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13752450
ADI 5356,https://jurisprudencia.stf.jus.br/pages/search/sjur370640/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13265475
ADI 4961,https://jurisprudencia.stf.jus.br/pages/search/sjur399669/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749350684
ADI 1335,https://jurisprudencia.stf.jus.br/pages/search/sjur413390/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751188911
ADI 2700,https://jurisprudencia.stf.jus.br/pages/search/sjur410305/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750738449
ADI 2299,https://jurisprudencia.stf.jus.br/pages/search/sjur417328/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751630862
ADI 3603,https://jurisprudencia.stf.jus.br/pages/search/sjur91308/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3603&classe=ADI
ADI 5739,https://jurisprudencia.stf.jus.br/pages/search/sjur410328/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750738492
ADI 4745,https://jurisprudencia.stf.jus.br/pages/search/sjur414215/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751285601
ADI 4629,https://jurisprudencia.stf.jus.br/pages/search/sjur412244/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751044402
ADI 5211,https://jurisprudencia.stf.jus.br/pages/search/sjur416118/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751512009
ADI 3191,https://jurisprudencia.stf.jus.br/pages/search/sjur416111/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751512002
ADI 1306,https://jurisprudencia.stf.jus.br/pages/search/sjur413402/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751188668
ADI 5722,https://jurisprudencia.stf.jus.br/pages/search/sjur420073/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752156440
ADI 5098,https://jurisprudencia.stf.jus.br/pages/search/sjur384031/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14713781
ADI 3845,https://jurisprudencia.stf.jus.br/pages/search/sjur417405/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751676744
ADI 2658,https://jurisprudencia.stf.jus.br/pages/search/sjur419951/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752143950
ADI 3480,https://jurisprudencia.stf.jus.br/pages/search/sjur393471/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748529963
ADI 5010,https://jurisprudencia.stf.jus.br/pages/search/sjur404236/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749847083
